Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks,Total 78 plus weeks,Total 65 plus weeks,Year_Num,Month_Num,Source_File
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_140,Oral Surgery Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_301,Gastroenterology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_320,Cardiology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_330,Dermatology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_400,Neurology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_410,Rheumatology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_502,Gynaecology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,X02,Other - Medical Services,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,X04,Other - Paediatric Services,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,X05,Other - Surgical Services,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,X06,Other - Other Services,230,141,61.30%,10.5,38.8,6,1,4,2023,10,RTT_2023_OCT
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,C_100,General Surgery Service,"5,439","2,768",50.90%,17.6,49.9,367,1,87,2023,10,RTT_2023_OCT
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,C_101,Urology Service,"3,676","2,086",56.70%,15.2,41.8,133,-,5,2023,10,RTT_2023_OCT
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,C_110,Trauma and Orthopaedic Service,"4,467","2,133",47.80%,18.9,49.9,300,4,56,2023,10,RTT_2023_OCT
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,C_120,Ear Nose and Throat Service,"4,349","1,931",44.40%,20.7,52.3,364,-,91,2023,10,RTT_2023_OCT
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,C_130,Ophthalmology Service,"2,587","1,564",60.50%,13.7,35.3,36,-,11,2023,10,RTT_2023_OCT
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,C_140,Oral Surgery Service,"2,253","1,452",64.40%,12.7,37.3,24,-,2,2023,10,RTT_2023_OCT
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,C_160,Plastic Surgery Service,1,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,C_300,General Internal Medicine Service,817,429,52.50%,17.1,39,16,1,2,2023,10,RTT_2023_OCT
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,C_301,Gastroenterology Service,"7,800","3,471",44.50%,20.1,41.1,223,1,25,2023,10,RTT_2023_OCT
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,C_320,Cardiology Service,"6,629","2,772",41.80%,21.9,51,470,1,96,2023,10,RTT_2023_OCT
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,C_330,Dermatology Service,"6,979","3,380",48.40%,18.9,51.3,514,1,149,2023,10,RTT_2023_OCT
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,C_340,Respiratory Medicine Service,"2,658",940,35.40%,23.1,47.4,132,-,19,2023,10,RTT_2023_OCT
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,C_400,Neurology Service,"2,685","1,317",49.10%,18.3,41.6,105,-,20,2023,10,RTT_2023_OCT
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,C_410,Rheumatology Service,"1,297",630,48.60%,18.6,49.4,75,-,8,2023,10,RTT_2023_OCT
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,C_430,Elderly Medicine Service,64,57,89.10%,6.7,19.9,-,-,-,2023,10,RTT_2023_OCT
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,C_502,Gynaecology Service,"2,907","1,392",47.90%,18.7,43.4,56,-,1,2023,10,RTT_2023_OCT
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,X02,Other - Medical Services,"5,696","3,705",65.00%,12.2,40.1,155,-,33,2023,10,RTT_2023_OCT
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,X03,Other - Mental Health Services,30,23,76.70%,9,29.6,1,-,-,2023,10,RTT_2023_OCT
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,X04,Other - Paediatric Services,864,488,56.50%,16,33.9,6,-,2,2023,10,RTT_2023_OCT
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,X05,Other - Surgical Services,"1,398",911,65.20%,12.4,39.4,43,-,8,2023,10,RTT_2023_OCT
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,X06,Other - Other Services,444,201,45.30%,19.8,43.5,18,-,6,2023,10,RTT_2023_OCT
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_100,General Surgery Service,"1,932","1,053",54.50%,15.7,50.5,139,-,47,2023,10,RTT_2023_OCT
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_101,Urology Service,"3,615","2,202",60.90%,13.6,43.8,170,2,55,2023,10,RTT_2023_OCT
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_110,Trauma and Orthopaedic Service,"4,848","2,103",43.40%,21.1,58.3,644,7,203,2023,10,RTT_2023_OCT
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_120,Ear Nose and Throat Service,"6,201","2,564",41.30%,23.7,54.4,666,-,71,2023,10,RTT_2023_OCT
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_130,Ophthalmology Service,"5,952","1,780",29.90%,30.3,57.8,897,-,114,2023,10,RTT_2023_OCT
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_140,Oral Surgery Service,"3,114","1,398",44.90%,20.6,51.5,242,-,59,2023,10,RTT_2023_OCT
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_160,Plastic Surgery Service,"2,038","1,630",80.00%,8,30,15,-,2,2023,10,RTT_2023_OCT
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_170,Cardiothoracic Surgery Service,111,97,87.40%,7.1,20.1,-,-,-,2023,10,RTT_2023_OCT
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_300,General Internal Medicine Service,41,36,87.80%,4.1,24.7,-,-,-,2023,10,RTT_2023_OCT
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_301,Gastroenterology Service,"3,229","1,417",43.90%,21.5,53.6,301,-,15,2023,10,RTT_2023_OCT
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_320,Cardiology Service,"3,809","3,313",87.00%,8,22.7,4,-,2,2023,10,RTT_2023_OCT
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_330,Dermatology Service,"1,432",802,56.00%,14.9,36.7,7,-,-,2023,10,RTT_2023_OCT
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_340,Respiratory Medicine Service,"1,308",782,59.80%,14.7,35.9,6,-,-,2023,10,RTT_2023_OCT
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_400,Neurology Service,604,561,92.90%,5.7,17.2,1,-,-,2023,10,RTT_2023_OCT
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_410,Rheumatology Service,"1,086",664,61.10%,14.7,31.9,5,-,2,2023,10,RTT_2023_OCT
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_430,Elderly Medicine Service,110,83,75.50%,8.5,36.2,5,-,-,2023,10,RTT_2023_OCT
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_502,Gynaecology Service,"3,902","2,438",62.50%,13.5,39.2,117,-,20,2023,10,RTT_2023_OCT
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,X02,Other - Medical Services,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,X04,Other - Paediatric Services,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,X05,Other - Surgical Services,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,X06,Other - Other Services,"19,886","9,676",48.70%,18.7,66.3,"2,691",845,"1,676",2023,10,RTT_2023_OCT
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_100,General Surgery Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_101,Urology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_110,Trauma and Orthopaedic Service,"1,024",981,95.80%,4.3,13.9,-,-,-,2023,10,RTT_2023_OCT
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_120,Ear Nose and Throat Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_130,Ophthalmology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_140,Oral Surgery Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_160,Plastic Surgery Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_300,General Internal Medicine Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_301,Gastroenterology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_320,Cardiology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_330,Dermatology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_340,Respiratory Medicine Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_400,Neurology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_410,Rheumatology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_430,Elderly Medicine Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,C_502,Gynaecology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,X02,Other - Medical Services,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,X04,Other - Paediatric Services,636,483,75.90%,11.7,21.9,-,-,-,2023,10,RTT_2023_OCT
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,X05,Other - Surgical Services,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,X06,Other - Other Services,223,213,95.50%,3,13.8,-,-,-,2023,10,RTT_2023_OCT
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_100,General Surgery Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_101,Urology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_110,Trauma and Orthopaedic Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_120,Ear Nose and Throat Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_130,Ophthalmology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_140,Oral Surgery Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_160,Plastic Surgery Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_300,General Internal Medicine Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_301,Gastroenterology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_320,Cardiology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_330,Dermatology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_340,Respiratory Medicine Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_400,Neurology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_410,Rheumatology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_430,Elderly Medicine Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,C_502,Gynaecology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,X02,Other - Medical Services,"1,882","1,726",91.70%,8.3,18.1,-,-,-,2023,10,RTT_2023_OCT
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,X04,Other - Paediatric Services,"3,607","1,192",33.00%,27,55.1,402,-,46,2023,10,RTT_2023_OCT
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,X05,Other - Surgical Services,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,X06,Other - Other Services,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_100,General Surgery Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_101,Urology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_110,Trauma and Orthopaedic Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_120,Ear Nose and Throat Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_130,Ophthalmology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_140,Oral Surgery Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_160,Plastic Surgery Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_300,General Internal Medicine Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_301,Gastroenterology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_320,Cardiology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_330,Dermatology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_340,Respiratory Medicine Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_400,Neurology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_410,Rheumatology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_430,Elderly Medicine Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,C_502,Gynaecology Service,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,X02,Other - Medical Services,"3,244","1,295",39.90%,22,46.7,100,1,37,2023,10,RTT_2023_OCT
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,X04,Other - Paediatric Services,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,X05,Other - Surgical Services,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y61,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,X06,Other - Other Services,-,-,-,-,-,-,-,-,2023,10,RTT_2023_OCT
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_100,General Surgery Service,"6,487","2,354",36.30%,26.4,65.9,"1,403",45,580,2023,10,RTT_2023_OCT
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_101,Urology Service,"6,810","3,025",44.40%,21.4,56.4,769,22,275,2023,10,RTT_2023_OCT
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"8,321","3,543",42.60%,21.5,60,"1,093",12,386,2023,10,RTT_2023_OCT
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"8,965","3,410",38.00%,23.6,53.8,802,18,315,2023,10,RTT_2023_OCT
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"11,532","6,069",52.60%,16.8,48.7,660,13,171,2023,10,RTT_2023_OCT
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"17,334","7,040",40.60%,23.4,56.6,"2,143",123,822,2023,10,RTT_2023_OCT
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_150,Neurosurgical Service,3,-,-,-,-,2,-,2,2023,10,RTT_2023_OCT
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,"4,704","1,725",36.70%,27.6,67.2,958,83,451,2023,10,RTT_2023_OCT
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,1,1,100.00%,-,-,-,-,-,2023,10,RTT_2023_OCT
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,490,226,46.10%,20,67.6,107,-,74,2023,10,RTT_2023_OCT
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"7,963","3,987",50.10%,18,54.8,765,13,198,2023,10,RTT_2023_OCT
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_320,Cardiology Service,"10,522","4,634",44.00%,21.1,49.8,699,10,237,2023,10,RTT_2023_OCT
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_330,Dermatology Service,"3,499","1,424",40.70%,23.9,67.2,785,8,346,2023,10,RTT_2023_OCT
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,"8,420","4,249",50.50%,17.8,44.9,271,-,24,2023,10,RTT_2023_OCT
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_400,Neurology Service,94,47,50.00%,18,53.5,8,-,4,2023,10,RTT_2023_OCT
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_410,Rheumatology Service,"2,282","1,188",52.10%,16.6,49.4,148,-,36,2023,10,RTT_2023_OCT
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,789,514,65.10%,12.6,33.4,3,-,-,2023,10,RTT_2023_OCT
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_502,Gynaecology Service,"18,011","6,825",37.90%,25.2,60.3,"2,918",53,907,2023,10,RTT_2023_OCT
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,X02,Other - Medical Services,"24,391","12,564",51.50%,17.3,51.7,"1,912",59,893,2023,10,RTT_2023_OCT
