Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks,Year_Num,Month_Num,Source_File
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,"1,866","1,048",56.20%,13.8,55.1,177,2021,5,RTT_2021_MAY
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"2,046","1,077",52.60%,15.1,66.1,217,2021,5,RTT_2021_MAY
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"2,983","1,435",48.10%,19.4,62.2,282,2021,5,RTT_2021_MAY
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service,339,255,75.20%,9.5,34.7,16,2021,5,RTT_2021_MAY
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,110,59,53.60%,15.3,38.2,3,2021,5,RTT_2021_MAY
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,328,224,68.30%,8.8,29.7,2,2021,5,RTT_2021_MAY
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,531,421,79.30%,9.4,25.3,1,2021,5,RTT_2021_MAY
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,392,328,83.70%,9.6,26.8,0,2021,5,RTT_2021_MAY
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,888,689,77.60%,6.7,36.3,10,2021,5,RTT_2021_MAY
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,326,251,77.00%,10.4,41.5,0,2021,5,RTT_2021_MAY
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,487,370,76.00%,9.9,25.5,0,2021,5,RTT_2021_MAY
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,125,112,89.60%,11.3,19,0,2021,5,RTT_2021_MAY
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,"1,933","1,224",63.30%,12.6,36.5,41,2021,5,RTT_2021_MAY
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,677,593,87.60%,11.8,37.9,28,2021,5,RTT_2021_MAY
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,993,876,88.20%,5.2,24.8,20,2021,5,RTT_2021_MAY
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,951,683,71.80%,7.5,81.9,152,2021,5,RTT_2021_MAY
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,5,5,100.00%,-,-,0,2021,5,RTT_2021_MAY
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,C_100,General Surgery Service,"4,198","2,603",62.00%,12.4,56.9,381,2021,5,RTT_2021_MAY
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,C_101,Urology Service,"1,576",891,56.50%,14.1,67.5,205,2021,5,RTT_2021_MAY
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"3,840","1,623",42.30%,24.2,73.7,696,2021,5,RTT_2021_MAY
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"2,427","1,442",59.40%,13,66.9,305,2021,5,RTT_2021_MAY
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"1,520",865,56.90%,12,81.3,458,2021,5,RTT_2021_MAY
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,C_140,Oral Surgery Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,492,243,49.40%,19.1,65,60,2021,5,RTT_2021_MAY
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,533,499,93.60%,4.8,17,4,2021,5,RTT_2021_MAY
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"1,336",999,74.80%,8,37.5,44,2021,5,RTT_2021_MAY
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,C_320,Cardiology Service,669,593,88.60%,6.7,23.7,1,2021,5,RTT_2021_MAY
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,C_330,Dermatology Service,"1,237","1,143",92.40%,4.8,17.4,7,2021,5,RTT_2021_MAY
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,370,341,92.20%,6.4,17.9,1,2021,5,RTT_2021_MAY
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,C_400,Neurology Service,396,348,87.90%,5,24.5,5,2021,5,RTT_2021_MAY
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,C_410,Rheumatology Service,213,205,96.20%,2.9,14.3,0,2021,5,RTT_2021_MAY
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,15,15,100.00%,-,-,0,2021,5,RTT_2021_MAY
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,C_502,Gynaecology Service,"2,451","1,526",62.30%,12.9,68.4,292,2021,5,RTT_2021_MAY
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,X02,Other - Medical Services,323,217,67.20%,6.3,62.4,35,2021,5,RTT_2021_MAY
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,X03,Other - Mental Health Services,41,39,95.10%,9.3,16.7,0,2021,5,RTT_2021_MAY
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,X04,Other - Paediatric Services,667,575,86.20%,6.7,26.4,6,2021,5,RTT_2021_MAY
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,X05,Other - Surgical Services,1,1,100.00%,-,-,0,2021,5,RTT_2021_MAY
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,X06,Other - Other Services,151,94,62.30%,14,34.5,3,2021,5,RTT_2021_MAY
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,"1,084",540,49.80%,18.2,67.1,125,2021,5,RTT_2021_MAY
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,"1,768","1,163",65.80%,10.4,62.2,168,2021,5,RTT_2021_MAY
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"3,898","1,620",41.60%,25,73.7,738,2021,5,RTT_2021_MAY
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"3,237","1,702",52.60%,16.3,72.4,535,2021,5,RTT_2021_MAY
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"4,052","2,503",61.80%,12.2,62,353,2021,5,RTT_2021_MAY
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"2,728","1,263",46.30%,20.9,68.7,444,2021,5,RTT_2021_MAY
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service,"1,083",644,59.50%,11.6,50.3,80,2021,5,RTT_2021_MAY
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,898,645,71.80%,7.7,65.8,94,2021,5,RTT_2021_MAY
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,246,208,84.60%,10.4,23.7,0,2021,5,RTT_2021_MAY
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"1,709","1,332",77.90%,5.5,31.1,9,2021,5,RTT_2021_MAY
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,"1,814","1,058",58.30%,14.3,36.9,0,2021,5,RTT_2021_MAY
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,"2,162","1,439",66.60%,9.7,47.2,141,2021,5,RTT_2021_MAY
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,760,608,80.00%,9.1,23.9,0,2021,5,RTT_2021_MAY
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,843,774,91.80%,6.4,18.2,6,2021,5,RTT_2021_MAY
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,"1,776","1,365",76.90%,9.3,28.9,9,2021,5,RTT_2021_MAY
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,104,83,79.80%,8.1,28.7,0,2021,5,RTT_2021_MAY
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,"2,480","1,455",58.70%,13.7,37.8,64,2021,5,RTT_2021_MAY
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,"5,422","4,507",83.10%,5.9,29.4,150,2021,5,RTT_2021_MAY
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services,71,60,84.50%,3.9,40.3,0,2021,5,RTT_2021_MAY
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"4,040","2,191",54.20%,15.5,64.4,448,2021,5,RTT_2021_MAY
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,"3,412","1,996",58.50%,12.4,63.8,344,2021,5,RTT_2021_MAY
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,578,463,80.10%,4.3,31.6,6,2021,5,RTT_2021_MAY
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery Service,"4,929","3,065",62.20%,10,75.8,782,2021,5,RTT_2021_MAY
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_101,Urology Service,"5,040","3,088",61.30%,11.1,66.7,593,2021,5,RTT_2021_MAY
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,"9,639","2,707",28.10%,34.3,89,"3,108",2021,5,RTT_2021_MAY
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,"7,419","2,875",38.80%,26.9,68.3,"1,575",2021,5,RTT_2021_MAY
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology Service,"6,543","3,115",47.60%,20.2,65.4,852,2021,5,RTT_2021_MAY
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery Service,"1,736","1,096",63.10%,12.7,69.3,237,2021,5,RTT_2021_MAY
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,"1,411",591,41.90%,25.1,75.4,256,2021,5,RTT_2021_MAY
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_300,General Internal Medicine Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology Service,"2,705","2,110",78.00%,6.9,28.1,27,2021,5,RTT_2021_MAY
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology Service,"2,398","1,752",73.10%,9.6,38.2,76,2021,5,RTT_2021_MAY
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology Service,"5,933","2,695",45.40%,22.3,51.6,462,2021,5,RTT_2021_MAY
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,925,732,79.10%,9,28.6,19,2021,5,RTT_2021_MAY
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology Service,"1,355","1,178",86.90%,6.9,24.4,5,2021,5,RTT_2021_MAY
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology Service,"1,110",985,88.70%,6.7,20.5,2,2021,5,RTT_2021_MAY
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,53,50,94.30%,4.4,14.8,0,2021,5,RTT_2021_MAY
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology Service,"5,721","2,725",47.60%,19.9,76.5,925,2021,5,RTT_2021_MAY
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X02,Other - Medical Services,"3,714","2,842",76.50%,6.7,40.7,171,2021,5,RTT_2021_MAY
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X03,Other - Mental Health Services,2,2,100.00%,-,-,0,2021,5,RTT_2021_MAY
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X04,Other - Paediatric Services,"4,186","2,379",56.80%,12.9,66,592,2021,5,RTT_2021_MAY
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X05,Other - Surgical Services,"1,723",742,43.10%,26,86.9,537,2021,5,RTT_2021_MAY
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X06,Other - Other Services,546,467,85.50%,4.8,26.4,14,2021,5,RTT_2021_MAY
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_100,General Surgery Service,"3,173","1,889",59.50%,13.5,41.6,116,2021,5,RTT_2021_MAY
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_101,Urology Service,"1,676","1,012",60.40%,13.1,49.9,126,2021,5,RTT_2021_MAY
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_110,Trauma and Orthopaedic Service,"3,162","1,029",32.50%,26.6,71.6,592,2021,5,RTT_2021_MAY
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_120,Ear Nose and Throat Service,"1,654","1,067",64.50%,10,41.3,79,2021,5,RTT_2021_MAY
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_130,Ophthalmology Service,"1,564",938,60.00%,12.7,38.9,31,2021,5,RTT_2021_MAY
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_140,Oral Surgery Service,652,387,59.40%,12.6,45,41,2021,5,RTT_2021_MAY
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_160,Plastic Surgery Service,1,1,100.00%,-,-,0,2021,5,RTT_2021_MAY
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_300,General Internal Medicine Service,320,277,86.60%,8.4,24.4,1,2021,5,RTT_2021_MAY
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_301,Gastroenterology Service,"1,999",977,48.90%,18.7,48.7,133,2021,5,RTT_2021_MAY
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_320,Cardiology Service,"1,306",952,72.90%,8.2,33.8,9,2021,5,RTT_2021_MAY
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_330,Dermatology Service,"1,222",902,73.80%,8.1,35.4,13,2021,5,RTT_2021_MAY
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_340,Respiratory Medicine Service,620,567,91.50%,6.9,19.1,0,2021,5,RTT_2021_MAY
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_400,Neurology Service,398,331,83.20%,12.1,24.4,1,2021,5,RTT_2021_MAY
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_410,Rheumatology Service,440,333,75.70%,8,33.9,13,2021,5,RTT_2021_MAY
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_430,Elderly Medicine Service,16,10,62.50%,-,-,0,2021,5,RTT_2021_MAY
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_502,Gynaecology Service,"1,397",935,66.90%,7.9,41.5,50,2021,5,RTT_2021_MAY
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,X02,Other - Medical Services,651,379,58.20%,14.3,42.7,30,2021,5,RTT_2021_MAY
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,X04,Other - Paediatric Services,809,690,85.30%,5.3,25.9,0,2021,5,RTT_2021_MAY
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,X05,Other - Surgical Services,53,34,64.20%,12.9,42.8,3,2021,5,RTT_2021_MAY
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,X06,Other - Other Services,"1,013",713,70.40%,10.8,33.3,11,2021,5,RTT_2021_MAY
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_100,General Surgery Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_101,Urology Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_130,Ophthalmology Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_140,Oral Surgery Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_160,Plastic Surgery Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_300,General Internal Medicine Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_301,Gastroenterology Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_320,Cardiology Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_330,Dermatology Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_400,Neurology Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_410,Rheumatology Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_430,Elderly Medicine Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,C_502,Gynaecology Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,X02,Other - Medical Services, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,X03,Other - Mental Health Services, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,X04,Other - Paediatric Services, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,X05,Other - Surgical Services, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,X06,Other - Other Services,24,23,95.80%,2.8,15.5,0,2021,5,RTT_2021_MAY
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_100,General Surgery Service,"1,650",954,57.80%,14.1,48.4,114,2021,5,RTT_2021_MAY
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_101,Urology Service,"1,752","1,331",76.00%,7.4,43.2,102,2021,5,RTT_2021_MAY
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_110,Trauma and Orthopaedic Service,"3,027","1,525",50.40%,17.8,57.4,251,2021,5,RTT_2021_MAY
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_120,Ear Nose and Throat Service,"1,361",792,58.20%,13.4,74.1,178,2021,5,RTT_2021_MAY
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_130,Ophthalmology Service,"1,468","1,007",68.60%,8.9,72.8,202,2021,5,RTT_2021_MAY
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_140,Oral Surgery Service,"1,037",801,77.20%,6.6,69.4,108,2021,5,RTT_2021_MAY
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_150,Neurosurgical Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_160,Plastic Surgery Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_170,Cardiothoracic Surgery Service, -   , -   , -   ,-,-,0,2021,5,RTT_2021_MAY
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_300,General Internal Medicine Service,2,2,100.00%,-,-,0,2021,5,RTT_2021_MAY
Y61,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,C_301,Gastroenterology Service,"1,560","1,444",92.60%,5.2,17.5,0,2021,5,RTT_2021_MAY
